# x_m,y_m,w_tr_right_m,w_tr_left_m
39.490826,406.1134,5.6551013,5.3899636
39.58253,407.10913,5.6519,5.387162
39.674164,408.1049,5.6486983,5.3843613
39.765724,409.10062,5.645497,5.3815284
39.85722,410.09637,5.6422954,5.378527
39.948643,411.09213,5.6390944,5.375526
40.04,412.0879,5.635893,5.3725243
40.131287,413.08368,5.6326914,5.369523
40.222507,414.07947,5.629458,5.366554
40.313656,415.07523,5.6260567,5.3637524
40.404743,416.071,5.622655,5.3609514
40.495758,417.06683,5.6192536,5.35815
40.586708,418.06262,5.6158524,5.3553486
40.67759,419.05844,5.612483,5.352515
40.768406,420.05426,5.6092815,5.349514
40.859158,421.05008,5.60608,5.346513
40.94984,422.0459,5.6028786,5.343511
41.04046,423.04172,5.599677,5.34051
41.131012,424.03757,5.596443,5.3375416
41.2215,425.03342,5.5930414,5.33474
41.311924,426.02927,5.58964,5.3319387
41.402287,427.02512,5.5862384,5.329138
41.49258,428.02097,5.582837,5.3263364
41.582813,429.01685,5.5794687,5.323502
41.672985,430.01273,5.5762672,5.320501
41.763092,431.0086,5.5730658,5.317499
41.853134,432.0045,5.5698647,5.314498
41.943115,433.00037,5.5666633,5.3114967
42.033035,433.99628,5.563428,5.308529
42.122894,434.99216,5.5600266,5.3057275
42.21269,435.98807,5.556625,5.3029265
42.302425,436.98398,5.5532236,5.300125
42.3921,437.97992,5.549822,5.297324
42.481712,438.97583,5.5464544,5.2944884
42.571266,439.97177,5.543253,5.291487
42.660763,440.96768,5.5400515,5.288486
42.750195,441.96362,5.5368505,5.285485
42.83957,442.95956,5.533649,5.282483
42.928886,443.95554,5.5304127,5.279516
43.018143,444.95148,5.5270114,5.2767153
43.10734,445.94745,5.5236096,5.273914
43.196484,446.94342,5.5202084,5.271113
43.28557,447.9394,5.5168066,5.2683115
43.374596,448.93536,5.51344,5.2654753
43.463562,449.93134,5.5102386,5.262474
43.552475,450.9273,5.507037,5.2594724
43.64133,451.9233,5.5038357,5.256471
43.73013,452.9193,5.5006347,5.25347
43.818874,453.9153,5.497433,5.250504
43.907562,454.91132,5.4942317,5.2477026
43.996197,455.90732,5.49103,5.244901
44.084774,456.90335,5.4878287,5.2421002
44.173298,457.89935,5.4846272,5.239299
44.26177,458.8954,5.48139,5.2364616
44.35018,459.89142,5.4779882,5.2334604
44.438545,460.88745,5.474587,5.230459
44.52685,461.88348,5.471185,5.2274575
44.61511,462.87955,5.467784,5.2244563
44.703312,463.87558,5.464419,5.2214913
44.791462,464.87164,5.4612174,5.21869
44.87956,465.8677,5.458016,5.215889
44.967606,466.86377,5.4548144,5.2130876
45.0556,467.85983,5.451613,5.210286
45.143543,468.8559,5.4483747,5.2074485
45.231434,469.852,5.444973,5.204447
45.319275,470.84805,5.4415717,5.2014456
45.407066,471.84415,5.43817,5.1984444
45.49481,472.84024,5.4347687,5.1954427
45.5825,473.83633,5.431404,5.1924787
45.670143,474.83243,5.428203,5.1896777
45.75774,475.82852,5.4250016,5.1868763
45.845284,476.82465,5.4218,5.184075
45.93278,477.82074,5.4185987,5.181274
46.02023,478.81686,5.4153595,5.178435
46.10763,479.813,5.4119577,5.1754336
46.194984,480.8091,5.4085565,5.172432
46.28229,481.80524,5.4051547,5.1694307
46.36955,482.80136,5.4017534,5.1664295
46.45676,483.79752,5.39839,5.1634665
46.54393,484.79364,5.3951883,5.160665
46.63105,485.7898,5.3919873,5.1578636
46.718124,486.78595,5.388786,5.1550627
46.805153,487.7821,5.3855844,5.1522613
46.89214,488.77826,5.3820744,5.1494985
46.97908,489.7744,5.377272,5.1468973
47.065975,490.77057,5.37247,5.144296
47.15283,491.76675,5.3676677,5.141695
47.239635,492.7629,5.362866,5.139094
47.3264,493.7591,5.3573613,5.136727
47.41312,494.75528,5.3489575,5.1353264
47.499798,495.75146,5.3405538,5.1339254
47.586437,496.74765,5.33215,5.132525
47.67303,497.74384,5.323746,5.1311245
47.759583,498.74002,5.3153424,5.1296844
47.846092,499.7362,5.306939,5.1280837
47.93256,500.73242,5.2985353,5.126483
48.01899,501.72864,5.2901316,5.124882
48.105377,502.72482,5.281728,5.1232815
48.191723,503.72104,5.273324,5.1216807
48.27803,504.71725,5.26492,5.12008
48.3643,505.71347,5.2565165,5.1184793
48.450527,506.70972,5.2481127,5.1168785
48.536716,507.70593,5.2397094,5.115278
48.622868,508.70215,5.231265,5.113677
48.70898,509.6984,5.2226615,5.1120768
48.79505,510.6946,5.2140574,5.110476
48.88109,511.69086,5.205454,5.1088753
48.967087,512.68713,5.19685,5.1072745
49.053047,513.68335,5.1882873,5.105674
49.138973,514.6796,5.1798835,5.104073
49.22486,515.67584,5.1714797,5.1024723
49.31071,516.6721,5.163076,5.1008716
49.396526,517.66833,5.154672,5.099271
49.482307,518.6646,5.146269,5.09767
49.56805,519.6609,5.137865,5.0960693
49.65376,520.65717,5.1294613,5.0944686
49.739433,521.65344,5.1210575,5.0928683
49.825073,522.6497,5.112654,5.0912676
49.91068,523.646,5.1042504,5.089667
49.99625,524.6423,5.0958467,5.088066
50.08179,525.63855,5.087443,5.0864654
50.167294,526.6348,5.0790396,5.0848646
50.252766,527.6311,5.070636,5.083264
50.338207,528.6274,5.06219,5.0817056
50.423615,529.6237,5.0535865,5.0803046
50.50899,530.62,5.0449824,5.078904
50.594334,531.6163,5.036379,5.0775037
50.67965,532.6126,5.0277753,5.0761027
50.76493,533.6089,5.019214,5.07466
50.85018,534.60516,5.0108104,5.073059
50.935402,535.6015,5.0024066,5.0714583
51.02059,536.59784,4.9940033,5.0698576
51.10575,537.5941,4.9855995,5.068257
51.190884,538.59045,4.977196,5.0666566
51.275986,539.5868,4.9687924,5.065056
51.361057,540.58307,4.9603887,5.063455
51.446102,541.5794,4.9519854,5.0618544
51.53112,542.57574,4.9435816,5.0602536
51.616108,543.5721,4.9358287,5.0589566
51.70107,544.5684,4.9304266,5.0587564
51.786003,545.5647,4.925024,5.0585566
51.87091,546.56104,4.919622,5.0583563
51.95579,547.5574,4.91422,5.0581565
52.040646,548.5537,4.9093866,5.058219
52.125473,549.5501,4.9065857,5.0592194
52.210274,550.54645,4.9037843,5.06022
52.295048,551.5428,4.9009833,5.06122
52.379803,552.5391,4.898182,5.0622206
52.464527,553.53546,4.8954253,5.063177
52.54923,554.5318,4.892824,5.0639772
52.633907,555.5282,4.890223,5.0647774
52.718563,556.52454,4.887622,5.065578
52.803192,557.5209,4.8850207,5.066378
52.8878,558.5173,4.8826876,5.0664644
52.97238,559.5136,4.881287,5.0640635
53.056946,560.51,4.879886,5.061662
53.141483,561.50635,4.8784857,5.0592613
53.226,562.50275,4.877085,5.0568604
53.310497,563.4991,4.8756394,5.054459
53.39497,564.4955,4.8740387,5.052058
53.479424,565.4918,4.8724384,5.0496573
53.563854,566.4882,4.8708377,5.0472565
53.648266,567.4846,4.869237,5.0448556
53.73266,568.48096,4.8676815,5.042409
53.81703,569.47736,4.866281,5.039808
53.901382,570.47375,4.8648806,5.0372066
53.985714,571.4701,4.86348,5.0346055
54.07003,572.4665,4.8620796,5.032005
54.154324,573.4629,4.860633,5.0294495
54.2386,574.4593,4.859032,5.0270486
54.32286,575.4557,4.857432,5.0246477
54.407104,576.4521,4.855831,5.0222464
54.49133,577.4485,4.8542304,5.0198455
54.575535,578.4448,4.8526297,5.0174446
54.659725,579.4412,4.851029,5.0150437
54.7439,580.4376,4.8494287,5.012643
54.828056,581.434,4.847828,5.0102415
54.912197,582.4304,4.846227,5.0078406
54.996326,583.4269,4.844673,5.005393
55.080437,584.4233,4.8432727,5.002792
55.16453,585.4197,4.841872,5.000191
55.248615,586.4161,4.8404717,4.99759
55.332684,587.4125,4.839071,4.994989
55.416737,588.4089,4.837623,4.992435
55.50078,589.4053,4.836023,4.990034
55.584805,590.4017,4.834422,4.987633
55.668816,591.39813,4.8328214,4.9852324
55.75282,592.39453,4.8312206,4.982831
55.836807,593.3909,4.8296676,4.98043
55.920784,594.3873,4.828267,4.9780293
56.00475,595.3838,4.8268666,4.9756284
56.0887,596.3802,4.825466,4.9732275
56.17264,597.3766,4.8240657,4.9708266
56.256577,598.373,4.822617,4.9683776
56.340496,599.36945,4.8210163,4.965777
56.424404,600.36584,4.819416,4.963176
56.508305,601.3623,4.8178153,4.9605746
56.592197,602.3587,4.8162146,4.9579735
56.67608,603.3551,4.8146625,4.955421
56.759953,604.35156,4.8132615,4.95302
56.843815,605.34796,4.811861,4.950619
56.927673,606.3444,4.8104606,4.9482183
57.01152,607.3408,4.80906,4.9458175
57.09536,608.3372,4.807611,4.9434166
57.17919,609.3337,4.8060102,4.9410152
57.263016,610.3301,4.8044095,4.9386144
57.346836,611.32654,4.8028092,4.9362135
57.43065,612.32294,4.8012085,4.9338126
57.514454,613.3194,4.7996078,4.9313626
57.598255,614.3158,4.7980075,4.928762
57.68205,615.31226,4.7964067,4.926161
57.76584,616.30865,4.794806,4.9235597
57.84962,617.3051,4.7932053,4.920959
57.933403,618.3015,4.791654,4.9184074
58.017178,619.298,4.7902536,4.9160066
58.10095,620.2944,4.788853,4.9136057
58.184715,621.29083,4.7874527,4.911205
58.26848,622.28723,4.786052,4.908804
58.35224,623.2837,4.784602,4.906403
58.436,624.28015,4.7830014,4.904002
58.519756,625.27655,4.7814007,4.9016013
58.603508,626.273,4.7798,4.8992004
58.68726,627.2694,4.7781997,4.8967996
58.77101,628.26587,4.776649,4.8943486
58.854763,629.26227,4.7752485,4.8917475
58.93851,630.2587,4.773848,4.8891463
59.02226,631.2552,4.7724476,4.8865457
59.106003,632.2516,4.771047,4.8839445
59.18975,633.24805,4.769596,4.8813944
59.2735,634.24445,4.7679954,4.8789935
59.357246,635.2409,4.766395,4.8765926
59.440998,636.2373,4.7647943,4.8741918
59.524746,637.23376,4.7631936,4.871791
59.608498,638.2302,4.761644,4.86939
59.692253,639.2266,4.7602434,4.866989
59.77601,640.2231,4.758843,4.8645883
59.859768,641.2195,4.7574425,4.8621874
59.94353,642.21594,4.756042,4.8597865
60.027294,643.21234,4.7545905,4.8573856
60.111065,644.2088,4.75299,4.8549848
60.194836,645.2052,4.7513895,4.852584
60.27861,646.20166,4.7497888,4.850183
60.362392,647.19806,4.748188,4.847782
60.446175,648.1945,4.7465878,4.8453298
60.529964,649.1909,4.744987,4.842729
60.61376,650.1874,4.7433867,4.8401284
60.697563,651.1838,4.741786,4.8375273
60.78137,652.18024,4.7401853,4.8349266
60.86518,653.17664,4.738637,4.8323774
60.949,654.1731,4.7372365,4.8299766
