# x_m,y_m,w_tr_right_m,w_tr_left_m
27.482882,-397.08762,7.916598,7.3834023
27.889925,-398.00085,7.9370446,7.3629556
28.301466,-398.91205,7.9574914,7.342509
28.71751,-399.8212,7.977938,7.322062
29.138063,-400.72827,7.9983845,7.301615
29.563128,-401.63327,8.017968,7.282032
29.99271,-402.5361,8.033808,7.266192
30.426813,-403.43677,8.049647,7.2503524
30.865444,-404.33524,8.065488,7.2345123
31.308605,-405.2315,8.081327,7.2186728
31.756302,-406.1255,8.088265,7.2117343
32.208523,-407.0172,8.059589,7.240411
32.66521,-407.90665,8.030912,7.2690873
33.126305,-408.7938,8.002236,7.297764
33.591743,-409.67868,7.97356,7.3264403
34.061466,-410.5613,7.944927,7.355073
34.53542,-411.44165,7.9164557,7.3835444
35.013535,-412.31976,7.8879843,7.412016
35.49575,-413.19562,7.859513,7.4404874
35.982014,-414.06924,7.8310413,7.468959
36.472256,-414.9406,7.8025274,7.497473
36.966423,-415.80978,7.773868,7.5261316
37.46445,-416.67676,7.745209,7.554791
37.96628,-417.54153,7.7165504,7.58345
38.471855,-418.4041,7.687891,7.6121087
38.981117,-419.26453,7.660419,7.639581
39.494003,-420.12277,7.6367855,7.6632147
40.01046,-420.97888,7.613152,7.686848
40.530426,-421.8329,7.5895185,7.7104816
41.053844,-422.68475,7.565885,7.734115
41.580654,-423.53455,7.551067,7.7489333
42.110806,-424.38223,7.5636754,7.736325
42.644238,-425.22787,7.5762835,7.7237163
43.1809,-426.07147,7.588892,7.711108
43.720734,-426.91306,7.6015005,7.6984997
44.263687,-427.7526,7.614057,7.685943
44.809708,-428.59018,7.626456,7.6735444
45.35873,-429.42578,7.638854,7.6611457
45.910698,-430.25943,7.6512527,7.648747
46.46555,-431.0912,7.6636515,7.6363487
47.02323,-431.92102,7.676097,7.623903
47.583694,-432.749,7.6886864,7.6113133
48.14691,-433.5751,7.701276,7.598724
48.71286,-434.39932,7.7138653,7.5861344
49.281517,-435.2217,7.7264547,7.573545
49.852867,-436.0422,7.7390428,7.5609574
50.426888,-436.86084,7.751625,7.548375
51.003586,-437.67758,7.7642074,7.535793
51.58296,-438.49243,7.7767897,7.5232105
52.165016,-439.30536,7.789372,7.510628
52.74976,-440.1164,7.800828,7.499172
53.33719,-440.92545,7.808614,7.491386
53.9273,-441.73254,7.8164,7.4836
54.520096,-442.5377,7.824186,7.475814
55.11557,-443.34085,7.831972,7.468028
55.713722,-444.14203,7.839262,7.460738
56.31455,-444.9412,7.844851,7.455149
56.918053,-445.73834,7.8504395,7.44956
57.524227,-446.53345,7.8560286,7.4439716
58.13308,-447.32654,7.861617,7.4383826
58.744602,-448.11752,7.867206,7.432794
59.3588,-448.90646,7.8727946,7.427205
59.975666,-449.69333,7.8783836,7.4216166
60.5952,-450.47806,7.883972,7.416028
61.217407,-451.2607,7.8895607,7.4104395
61.84228,-452.04123,7.8951087,7.4048915
62.469826,-452.81958,7.9004984,7.399502
63.100033,-453.5958,7.905888,7.394112
63.732906,-454.3698,7.911278,7.3887224
64.36845,-455.14166,7.9166675,7.3833327
65.00665,-455.91132,7.922175,7.377825
65.64752,-456.67874,7.9281654,7.3718348
66.29105,-457.44394,7.9341555,7.3658442
66.93725,-458.20688,7.940146,7.359854
67.5861,-458.96756,7.9461365,7.3538637
68.23762,-459.72598,7.9521646,7.3478355
68.89179,-460.4821,7.9583573,7.341643
69.54862,-461.2359,7.96455,7.33545
70.208115,-461.9874,7.970742,7.3292575
70.87026,-462.73654,7.976935,7.3230653
71.53507,-463.48334,7.983128,7.3168716
72.20254,-464.22772,7.989324,7.3106756
72.87265,-464.96976,7.99552,7.30448
73.545425,-465.70938,8.001716,7.298284
74.22085,-466.44656,8.007912,7.292088
74.898926,-467.18134,8.014145,7.2858553
75.57966,-467.91364,8.020545,7.279455
76.26303,-468.64346,8.026945,7.273055
76.949066,-469.37082,8.033345,7.266655
77.63774,-470.09564,8.039745,7.260255
78.32906,-470.81793,8.04611,7.2538896
79.02304,-471.53772,8.052315,7.247685
79.71966,-472.2549,8.05852,7.24148
80.418915,-472.96954,8.064725,7.2352753
81.12082,-473.68158,8.07093,7.22907
81.82536,-474.391,8.077136,7.222864
82.53255,-475.09778,8.083345,7.2166543
83.24237,-475.8019,8.089556,7.210444
83.954834,-476.5034,8.095766,7.2042336
84.66993,-477.20218,8.101976,7.1980233
85.387665,-477.89822,8.108188,7.191812
86.10804,-478.59158,8.114404,7.1855965
86.83104,-479.28217,8.12062,7.1793804
87.55666,-479.97003,8.126836,7.1731644
88.28492,-480.6551,8.133052,7.1669483
89.01579,-481.33734,8.13931,7.1606903
89.749275,-482.01678,8.145732,7.154268
90.48537,-482.69342,8.152155,7.1478453
91.22404,-483.36725,8.158577,7.141423
91.96528,-484.0382,8.164999,7.1350007
92.709076,-484.70636,8.1704,7.1296
93.45542,-485.37167,8.172208,7.1277924
94.204285,-486.03415,8.174015,7.1259847
94.955666,-486.69376,8.175822,7.1241775
95.70955,-487.3505,8.17763,7.12237
96.46592,-488.0044,8.178026,7.1219735
97.224754,-488.6554,8.174008,7.125992
97.98605,-489.30353,8.16999,7.1300106
98.749794,-489.9488,8.165971,7.134029
99.51596,-490.59116,8.161952,7.1380477
100.284546,-491.23065,8.15788,7.14212
101.05553,-491.86725,8.15366,7.1463404
101.828896,-492.50092,8.149439,7.150561
102.60463,-493.1317,8.145219,7.1547813
103.38273,-493.75958,8.140998,7.159002
104.16316,-494.38455,8.136836,7.163164
104.94592,-495.0066,8.132816,7.167184
105.730995,-495.62573,8.128797,7.171203
106.518364,-496.24194,8.124777,7.175223
107.30802,-496.8552,8.120758,7.179242
108.09994,-497.46555,8.116738,7.1832614
108.89412,-498.07297,8.11272,7.18728
109.69053,-498.67743,8.108701,7.191299
110.48917,-499.27896,8.104682,7.1953177
111.29001,-499.87753,8.100663,7.1993365
112.09305,-500.47318,8.096578,7.2034225
112.89826,-501.0659,8.09236,7.20764
113.70565,-501.6556,8.088141,7.2118583
114.515175,-502.2424,8.083923,7.2160764
115.32684,-502.82623,8.079706,7.220294
116.140625,-503.4071,8.075561,7.224439
116.95652,-503.98502,8.071547,7.2284536
117.7745,-504.55997,8.067532,7.2324686
118.59455,-505.13196,8.063517,7.236483
119.416664,-505.701,8.059503,7.2404976
120.24083,-506.26703,8.055564,7.244436
121.06702,-506.8301,8.051753,7.2482467
121.895226,-507.39023,8.047942,7.2520576
122.725426,-507.9474,8.044131,7.2558684
123.557625,-508.50156,8.04032,7.2596793
124.391785,-509.05276,8.037216,7.2627835
125.227905,-509.601,8.0352125,7.264787
126.06597,-510.14627,8.033209,7.266791
126.90596,-510.68857,8.031205,7.268795
127.747856,-511.22787,8.0292015,7.2707987
128.59166,-511.76422,8.027199,7.2728014
129.43733,-512.2976,8.025197,7.274803
130.28488,-512.828,8.023195,7.2768044
131.1343,-513.3554,8.021194,7.278806
131.98553,-513.8798,8.019193,7.2808075
132.8386,-514.4013,8.017192,7.282808
133.69348,-514.9198,8.015193,7.2848067
134.55016,-515.43536,8.013194,7.2868056
135.4086,-515.9479,8.011195,7.2888045
136.26883,-516.4575,8.009196,7.2908034
137.13078,-516.9641,8.007198,7.2928014
137.99449,-517.4678,8.005202,7.2947974
138.85991,-517.9685,8.003206,7.2967935
139.72705,-518.4662,8.00121,7.2987895
140.59592,-518.96094,7.9992146,7.3007855
141.46646,-519.45264,7.98848,7.3115196
142.33871,-519.94135,7.9641614,7.335839
143.21266,-520.427,7.939842,7.3601575
144.08832,-520.9096,7.9155235,7.3844767
144.96568,-521.3891,7.891205,7.4087954
145.84476,-521.8654,7.865177,7.434823
146.72554,-522.33856,7.8362985,7.4637012
147.60805,-522.80853,7.8074203,7.4925795
148.49226,-523.2752,7.778542,7.5214577
149.37819,-523.7387,7.749664,7.550336
150.26582,-524.19885,7.72072,7.5792804
151.15518,-524.6557,7.691655,7.608345
152.04625,-525.1092,7.6625905,7.6374097
152.93904,-525.55927,7.633526,7.6664743
153.83354,-526.006,7.604461,7.695539
154.72977,-526.44916,7.5753965,7.724603
155.6277,-526.8889,7.5463333,7.753667
156.52734,-527.32513,7.5172696,7.7827306
157.42871,-527.7578,7.488206,7.811794
158.33179,-528.1869,7.459142,7.8408575
159.23657,-528.61237,7.436372,7.8636284
160.14307,-529.0342,7.4278092,7.872191
161.05127,-529.4523,7.4192467,7.8807535
161.96118,-529.8667,7.410684,7.889316
162.87279,-530.27734,7.4021215,7.8978786
163.7861,-530.68414,7.4004874,7.8995123
164.70113,-531.08716,7.416229,7.8837714
165.61783,-531.48627,7.4319696,7.86803
166.53622,-531.88153,7.447711,7.852289
