# x_m,y_m,w_tr_right_m,w_tr_left_m
-190.77567,306.3126,6.8853016,6.9455576
-191.32236,307.14987,6.8839064,6.944973
-191.86581,307.98926,6.882509,6.944574
-192.40434,308.83185,6.881112,6.944175
-192.93617,309.67865,6.879715,6.9437757
-193.4595,310.53073,6.8783183,6.9433765
-193.9725,311.38907,6.8766837,6.9439373
-194.47334,312.25455,6.87108,6.960548
-194.96025,313.12796,6.865477,6.9771576
-195.43141,314.00995,6.8598733,6.9937677
-195.88498,314.90112,6.85427,7.010378
-196.31905,315.80194,6.847309,7.032906
-196.73161,316.7128,6.8188434,7.1491756
-197.12045,317.63403,6.7903795,7.265436
-197.4832,318.56586,6.7619157,7.3816967
-197.81741,319.50827,6.7334547,7.4979453
-198.12064,320.46112,6.706141,7.600603
-198.39009,321.42404,6.693896,7.523662
-198.62206,322.39667,6.6816516,7.446728
-198.81247,323.37827,6.669405,7.369777
-198.95712,324.3676,6.6571574,7.292821
-199.05183,325.36298,6.647246,7.1972523
-199.09323,326.36197,6.6486907,7.01088
-199.0796,327.36172,6.650135,6.824582
-199.00938,328.3591,6.65158,6.6382103
-198.8808,329.35062,6.6530256,6.451672
-198.69212,330.33246,6.6554413,6.3442106
-198.44421,331.30106,6.65985,6.399924
-198.14215,332.25418,6.664256,6.455597
-197.79124,333.19046,6.668657,6.5112085
-197.3966,334.1092,6.673054,6.5667768
-196.96294,335.01016,6.664429,6.604127
-196.49461,335.89362,6.629361,6.6045127
-195.99574,336.7602,6.594268,6.604898
-195.47023,337.61093,6.55914,6.605284
-194.9218,338.44705,6.5239573,6.605671
-194.35397,339.27014,6.4914837,6.6341753
-193.76825,340.08057,6.474736,6.8217115
-193.16151,340.87537,6.457986,7.009272
-192.5304,341.65094,6.4412894,7.1962366
-191.87222,342.4037,6.424707,7.3819203
-191.18512,343.1301,6.4083037,7.5655985
-190.46625,343.82507,6.4905944,7.707846
-189.70573,344.47406,6.453486,7.84936
-188.89244,345.05524,6.203581,7.9925637
-188.018,345.53897,5.9537506,8.138322
-187.08191,345.8872,5.7040567,8.277095
-186.10066,346.0741,5.9537764,8.342085
-185.10245,346.1223,6.2036214,8.406053
-184.10439,346.065,6.453549,8.468968
-183.11343,345.93143,6.7035275,8.531349
-182.13086,345.74573,6.9535184,8.56491
-181.1561,345.523,7.20349,8.548121
-180.18884,345.2696,7.4534655,8.5311775
-179.22829,344.9918,7.7034454,8.514145
-178.27295,344.69647,7.8369484,8.497086
-177.32095,344.39047,7.9059825,8.485436
-176.37137,344.0771,7.918769,8.479956
-175.42447,343.75568,7.93153,8.474487
-174.48064,343.42535,7.9442763,8.469025
-173.54027,343.08527,7.957019,8.463563
-172.60382,342.73456,7.963426,8.458764
-171.67137,342.37338,7.9642286,8.454549
-170.74261,342.0028,7.965032,8.450332
-169.81721,341.6239,7.9658356,8.446113
-168.89482,341.23776,7.966639,8.441895
-167.975,340.8455,7.9675493,8.437802
-167.05751,340.4478,7.968547,8.433813
-166.14217,340.04526,7.969544,8.429824
-165.22878,339.63824,7.970541,8.425836
-164.31715,339.2273,7.971538,8.421847
-163.40712,338.81284,7.9724264,8.417867
-162.49843,338.39548,7.9732213,8.413893
-161.59079,337.9758,7.974016,8.409919
-160.68391,337.55447,7.974811,8.405944
-159.7775,337.13214,7.975606,8.401969
-158.87126,336.70947,7.9765015,8.397894
-157.96497,336.2869,7.9774957,8.393718
-157.05847,335.86478,7.97849,8.389543
-156.1516,335.44345,7.979484,8.385367
-155.24422,335.02322,7.9804783,8.381192
-154.33617,334.60443,7.981379,8.377106
-153.4274,334.1872,7.9821763,8.373118
-152.51796,333.77145,7.982974,8.36913
-151.60791,333.35706,7.9837713,8.365143
-150.69727,332.94394,7.984569,8.3611555
-149.7861,332.53198,7.9853673,8.357072
-148.87444,332.12112,7.9861665,8.352876
-147.9623,331.71133,7.986966,8.348679
-147.04967,331.3026,7.9877653,8.344482
-146.1366,330.8949,7.9885645,8.340286
-145.22307,330.48822,7.9894557,8.336178
-144.30911,330.0825,7.9904566,8.332174
-143.39473,329.6777,7.991457,8.328172
-142.47998,329.27377,7.992458,8.324168
-141.56485,328.8707,7.9934587,8.320166
-140.64938,328.46838,7.994368,8.316069
-139.73358,328.06683,7.995169,8.311861
-138.81747,327.666,7.9959707,8.307654
-137.90108,327.26578,7.9967723,8.303447
-136.98442,326.8662,7.9975734,8.299239
-136.0675,326.46722,7.998375,8.295125
-135.15034,326.06876,7.9991765,8.291117
-134.23299,325.6708,7.999978,8.287109
-133.31543,325.2733,8.00078,8.283101
-132.39769,324.87616,8.001581,8.279093
-131.4798,324.47943,8.002479,8.274989
